지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22106,2016-02-29 09:00,11.6,288,17.6,1020.9,58,1.3,10.5,2.8,1.8,1.3,4.6,183
22106,2016-02-29 10:00,11.1,311,15.7,1020.3,50,.8,10.5,2.8,1.7,1.2,4.6,184
22106,2016-02-29 11:00,11.5,310,16.9,1019.9,55,1.2,10.5,2.4,1.8,1.3,4.6,172
22106,2016-02-29 12:00,9.8,325,15.3,1019.7,47,1.1,10.6,2.6,1.7,1.2,4.9,185
22106,2016-02-29 13:00,8.6,323,13.2,1020.1,43,1.4,10.6,2.7,1.7,1.2,4.9,194
22106,2016-02-29 14:00,9.2,341,13.1,1019.7,43,1.6,10.6,2.2,1.7,1.2,4.9,170
22106,2016-02-29 15:00,9.7,341,13,1019.9,50,1.9,10.6,2.8,2,1.5,4.9,185
22106,2016-02-29 16:00,11.9,333,14,1020.3,52,1.9,10.6,2.9,1.9,1.4,9.1,241
22106,2016-02-29 17:00,10.1,342,12.8,1020.8,48,1.7,10.5,3.7,2.2,1.6,8,219
22106,2016-02-29 18:00,10.2,344,13.6,1021.5,51,2,10.5,3.5,2.4,1.7,9.1,240
22106,2016-02-29 19:00,9,306,13.8,1022.6,53,1.4,10.5,4.5,2.5,1.8,9.1,229
22106,2016-02-29 20:00,11.8,308,14.1,1023.1,58,1.7,10.4,4.6,2.9,2,10.7,221
22106,2016-02-29 21:00,11.9,314,13,1023.9,53,1,10.4,5,3.2,2.3,9.1,221
22106,2016-02-29 22:00,11,306,14.9,1024.9,61,.9,10.4,4.4,2.9,2,10.7,230
22106,2016-02-29 23:00,9.6,309,13.2,1025.3,60,.6,10.4,5.7,3.6,2.5,10.7,246
22106,2016-03-01 00:00,9.8,317,12.9,1026,55,.3,10.3,4.8,3,2.1,9.1,228
22106,2016-03-01 01:00,8.2,298,12.1,1025.9,59,.4,10.3,5.2,3.6,2.6,9.1,271
22106,2016-03-01 02:00,10.4,301,13.6,1025.9,63,.1,10.3,4.2,3.2,2.3,9.1,249
22106,2016-03-01 03:00,9,306,13.2,1026,55,-.2,10.3,4.5,3.1,2.2,9.1,262
22106,2016-03-01 04:00,7.8,302,11.3,1025.9,62,.1,10.3,5.1,2.9,2.1,10.7,272
22106,2016-03-01 05:00,10.5,311,12.4,1026.7,57,-.7,10.3,4.9,3.4,2.4,10.7,273
22106,2016-03-01 06:00,8.1,310,9.9,1026.5,60,-.9,10.2,4.6,3.1,2.2,9.1,274
22106,2016-03-01 07:00,10,298,11.7,1026.9,57,-1.2,10.2,4.4,2.9,2.1,9.1,287
22106,2016-03-01 08:00,10.3,311,12.5,1027,57,-.9,10.2,4.1,2.9,2,9.1,284
22106,2016-03-01 09:00,8,311,10.8,1027.3,55,-1.3,10.2,3.7,3,2.1,10.7,277
22106,2016-03-01 10:00,8.5,314,9.8,1027,48,-.9,10.3,5.3,2.9,2.1,10.7,274
22106,2016-03-01 11:00,7.1,295,9.5,1026.7,40,-.3,10.3,4.2,3,2.1,9.1,259
22106,2016-03-01 12:00,5.8,291,7.2,1026.3,39,.5,10.3,4.2,2.5,1.8,10.7,278
22106,2016-03-01 13:00,7.2,298,8.3,1025.3,35,1.5,10.4,4.3,2.8,2,10.7,253
22106,2016-03-01 14:00,5.7,261,8.7,1024.4,34,2.3,10.4,3.9,3.2,2.2,10.7,289
22106,2016-03-01 15:00,6.8,228,7.7,1023.6,34,3,10.4,4.4,2.9,2.1,10.7,295
22106,2016-03-01 16:00,5.5,237,6.8,1023.4,32,3.8,10.4,4,2.7,2,9.1,304
22106,2016-03-01 17:00,6.5,260,7,1022.8,37,5,10.4,3.9,2.5,1.8,10.7,318
22106,2016-03-01 18:00,7.8,283,9.8,1023.2,37,5.9,10.7,4,2.7,1.9,9.1,301
22106,2016-03-01 19:00,11.1,294,11.7,1023.4,37,5.3,10.5,4.1,2.6,1.8,10.7,100
22106,2016-03-01 20:00,7.5,271,8.8,1024.4,41,4.8,10.4,3.6,2.6,1.9,10.7,303
22106,2016-03-01 21:00,12.6,294,13.1,1024.3,45,4.3,10.4,4.4,2.7,1.9,10.7,306
22106,2016-03-01 22:00,10.7,296,15.3,1024.2,52,3.8,10.4,3.8,2.7,1.9,10.7,298
22106,2016-03-01 23:00,9.3,303,13.2,1024.6,48,3.7,10.3,3.7,2.5,1.7,9.1,285
22106,2016-03-02 00:00,13.6,302,14.5,1024.8,53,3.3,10.3,4,2.4,1.7,10.7,304
22106,2016-03-02 01:00,11.5,299,14.6,1025.3,56,3.2,10.3,3.3,2.5,1.8,9.1,283
22106,2016-03-02 02:00,9.8,312,13,1025.1,57,3.2,10.2,3.3,2.4,1.7,10.7,298
22106,2016-03-02 03:00,11.1,304,11.8,1025.2,60,3.2,10.3,3.5,2.4,1.7,12.8,275
22106,2016-03-02 04:00,11.7,299,14,1024.8,59,3,10.9,3.7,2.6,1.9,12.8,315
22106,2016-03-02 05:00,10.2,285,14.3,1025.3,56,3.3,11,3.4,2.3,1.7,12.8,278
22106,2016-03-02 06:00,9.4,292,13.3,1025.9,56,3,11,4.1,2.1,1.5,10.7,298
22106,2016-03-02 07:00,10.4,281,12.1,1025.9,54,3.4,11.1,3,2.4,1.7,12.8,327
22106,2016-03-02 08:00,9.5,281,13.6,1025.7,62,3.3,11,3.8,2.3,1.6,12.8,316
22106,2016-03-02 09:00,9.3,277,14.4,1025.8,62,3.5,11,3.7,2.5,1.8,10.7,296
22106,2016-03-02 10:00,11.5,286,13.4,1026,56,4.1,10.9,2.9,2.3,1.6,10.7,295
22106,2016-03-02 11:00,5.9,244,7.7,1025.7,54,4.2,10.8,2.7,2.1,1.5,12.8,301
22106,2016-03-02 12:00,3.4,187,6.2,1025.5,56,4.9,10.7,3.3,1.9,1.3,12.8,51
22106,2016-03-02 13:00,6.3,196,7.5,1024,51,6.8,10.8,3,2,1.4,10.7,8
22106,2016-03-02 14:00,8.4,184,8.8,1023,58,8,10.8,2.8,1.7,1.2,10.7,19
22106,2016-03-02 15:00,7.3,213,9.2,1022.2,46,9.9,10.8,2.7,2,1.4,10.7,19
22106,2016-03-02 16:00,6,226,6.3,1021.8,46,10.4,10.8,3.1,2.1,1.5,10.7,352
22106,2016-03-02 17:00,5.9,223,8.1,1021.8,52,10.2,10.9,3.2,2.2,1.6,10.7,10
22106,2016-03-02 18:00,6.5,246,7.2,1021.3,48,11.2,10.9,2.3,1.6,1.1,10.7,349
22106,2016-03-02 19:00,9.2,244,9.5,1021.3,51,11.4,10.8,2,1.3,.9,10.7,354
22106,2016-03-02 20:00,5.5,220,6.1,1021.9,38,11.6,10.8,2,1.3,.9,10.7,340
22106,2016-03-02 21:00,8.8,264,9.4,1021.8,59,11,10.8,2.4,1.6,1.2,10.7,295
22106,2016-03-02 22:00,6.3,274,7.4,1022.7,49,10.8,10.7,2.4,1.4,1,10.7,325
22106,2016-03-02 23:00,9.1,259,10.1,1022.8,53,9.9,10.5,1.9,1.3,.9,10.7,298
22106,2016-03-03 00:00,9.5,262,10.2,1022.8,56,9.3,10.3,1.9,1.2,.9,10.7,308
22106,2016-03-03 01:00,8.7,267,11.9,1022.3,55,9.4,10.4,2.3,1.4,1,10.7,59
22106,2016-03-03 02:00,9.8,269,10.2,1022.3,56,9.2,10.5,2,1.3,.9,10.7,291
22106,2016-03-03 03:00,8.4,294,8.7,1022.6,45,8.8,10.5,1.6,1.2,.8,10.7,299
22106,2016-03-03 04:00,8.6,281,10.9,1022.1,49,8.8,10.5,1.8,1.1,.8,10.7,283
22106,2016-03-03 05:00,13,279,14.9,1021.1,45,8.9,10.5,1.6,1.2,.8,10.7,326
22106,2016-03-03 06:00,11.4,295,12.1,1022.5,46,8.8,10.6,1.8,1.2,.9,3.6,145
22106,2016-03-03 07:00,9.8,285,10.2,1023.4,54,8.7,10.6,1.9,1.1,.8,3.8,102
22106,2016-03-03 08:00,5.5,289,5.8,1024.6,44,8.4,11,2.1,1.1,.8,9.1,206
22106,2016-03-03 09:00,4.7,283,5,1025.2,52,8.4,10.9,1.3,.9,.7,9.1,251
22106,2016-03-03 10:00,8.3,281,8.7,1025.2,54,8.4,11.1,1.6,.9,.7,3.6,125
22106,2016-03-03 11:00,4.6,243,5.3,1024.9,57,8.9,11.3,1.3,.8,.6,3.6,174
22106,2016-03-03 12:00,5.9,230,7.6,1024.3,51,9.2,11.3,1.2,.7,.5,9.1,52
22106,2016-03-03 13:00,3.8,201,4.3,1024.1,49,9.9,11.5,1,.7,.5,9.1,82
22106,2016-03-03 14:00,3.3,168,4.7,1023.5,41,10.8,11.7,1.1,.7,.5,9.1,89
22106,2016-03-03 15:00,5.4,172,6.6,1023.1,52,11.2,12,.8,.6,.4,9.1,27
22106,2016-03-03 16:00,6.7,168,7.4,1022.8,58,11.6,12,1,.6,.5,9.1,84
22106,2016-03-03 17:00,7.1,171,7.4,1022.6,64,11.8,12.1,1.1,.7,.5,8,48
22106,2016-03-03 18:00,5.5,159,5.9,1022.8,72,11.9,12,1.1,.7,.5,9.1,60
22106,2016-03-03 19:00,4.2,169,5.2,1023.1,81,12.3,12,1,.7,.5,8,44
22106,2016-03-03 20:00,5.7,184,6.1,1023,78,12.7,12,1,.6,.5,2.9,184
22106,2016-03-03 21:00,6,196,7.1,1023.1,83,12.4,12,1.4,.8,.6,4.9,152
22106,2016-03-03 22:00,3.1,338,3.9,1023.5,87,11.5,12,1.5,1.1,.7,4.9,110
22106,2016-03-03 23:00,3,313,3.5,1023.9,88,11.5,12,1.3,.8,.6,4.9,33
22106,2016-03-04 00:00,3.5,301,3.7,1023.9,92,10.9,12,1.5,.8,.6,4.9,18
22106,2016-03-04 01:00,4.3,341,4.9,1024.1,89,10.5,12,1,.7,.5,4.9,10
22106,2016-03-04 02:00,4.3,344,4.5,1024.3,84,10.2,11.9,1.1,.7,.5,4.9,355
22106,2016-03-04 03:00,3.6,331,4.6,1024.6,82,10.1,11.9,1.3,.7,.5,4.6,352
22106,2016-03-04 04:00,4,328,4.7,1024.5,83,10.1,11.9,1,.6,.5,4.9,346
22106,2016-03-04 05:00,4.8,335,5.5,1024.6,82,10,11.9,.9,.6,.4,3.2,209
22106,2016-03-04 06:00,5.2,355,6.4,1024.7,80,9.7,11.9,.9,.6,.5,4.9,335
22106,2016-03-04 07:00,5.6,357,6.8,1025.3,87,9.7,11.9,1.1,.6,.5,3.4,203
22106,2016-03-04 08:00,6.3,16,6.9,1025.9,90,9.8,11.9,1.1,.7,.5,8,183
22106,2016-03-04 09:00,5,10,6.3,1026.9,89,9.4,11.9,1.3,.9,.6,4,148
22106,2016-03-04 10:00,5.5,1,5.7,1027.1,89,9.5,11.9,1.2,.8,.6,4.3,146
22106,2016-03-04 11:00,5.1,27,6,1027.2,87,9.5,12,1.4,.9,.6,4.3,147
22106,2016-03-04 12:00,6.3,13,6.8,1027.1,88,9.6,12,1.2,.8,.6,4.3,153
22106,2016-03-04 13:00,6.2,14,7.9,1026.7,89,9.5,11.9,1.2,.8,.6,4,161
22106,2016-03-04 14:00,7,25,8.6,1026.3,90,9.6,11.9,1.3,.8,.6,3.8,216
22106,2016-03-04 15:00,6.2,25,6.9,1026.5,89,9.6,11.7,1.5,.9,.6,4.6,152
22106,2016-03-04 16:00,6.3,26,7.4,1026.7,88,9.8,11.5,1.5,.9,.6,4.6,179
22106,2016-03-04 17:00,8.5,28,9.2,1026.7,89,9.6,11.3,1.4,.9,.6,6.4,192
22106,2016-03-04 18:00,6.9,25,7.9,1027.4,87,9.5,11.2,1.5,1,.7,4.9,191
22106,2016-03-04 19:00,7.7,20,8.1,1028.2,87,9.3,11.3,1.6,1,.7,6.4,200
22106,2016-03-04 20:00,7.8,26,8.1,1028.4,87,9.4,11.2,1.5,1,.7,5.8,193
22106,2016-03-04 21:00,6.4,27,7.1,1028.9,89,9.2,11.1,1.5,1,.7,4.6,171
22106,2016-03-04 22:00,5.3,29,6.4,1029.2,88,9.3,11,1.3,.9,.7,5.3,166
22106,2016-03-04 23:00,5.7,19,6.7,1029.4,86,9.6,11,1.3,.9,.7,5.3,165
22106,2016-03-05 00:00,6.9,10,7.4,1029.1,89,9,11,1.4,.9,.6,4.9,184
22106,2016-03-05 01:00,5.4,6,6.9,1028.9,89,9.2,11.1,1.5,1,.7,5.3,163
22106,2016-03-05 02:00,7.2,12,8.6,1028.4,88,9.2,11.3,1.4,.9,.7,5.3,160
22106,2016-03-05 03:00,4.7,6,5.6,1028.3,89,9.1,11.5,1.5,.9,.7,5.8,191
22106,2016-03-05 04:00,5.7,359,6.3,1027.7,90,9.2,11.5,1.3,.9,.6,5.3,172
22106,2016-03-05 05:00,5.1,16,5.5,1027.1,89,9.1,11.5,1.3,.9,.6,5.3,195
22106,2016-03-05 06:00,4.2,28,4.7,1027,88,9.4,11.6,1.2,.8,.6,4.9,148
22106,2016-03-05 07:00,4,30,5.2,1026.8,89,9.4,11.6,1.1,.9,.6,4.9,162
22106,2016-03-05 08:00,4.3,35,4.5,1026.9,89,9.6,11.6,1.1,.8,.6,4.9,180
22106,2016-03-05 09:00,2,79,2.8,1026.3,92,9.5,11.7,1,.7,.5,4.6,128
22106,2016-03-05 10:00,1.2,173,2,1026,90,9.6,11.7,1,.7,.5,4.6,136
22106,2016-03-05 11:00,2.5,204,3.1,1025.3,94,9.7,11.8,.9,.6,.4,4.3,74
22106,2016-03-05 12:00,2.9,182,3.3,1023.9,95,9.9,12,.9,.6,.4,4.6,56
22106,2016-03-05 13:00,3.9,209,4.8,1022.5,95,10,12,.7,.5,.4,4.6,21
22106,2016-03-05 14:00,2.5,246,3.1,1021.2,96,9.9,12.1,.9,.5,.4,4.3,33
22106,2016-03-05 15:00,4.8,188,4.9,1019.7,97,10.5,12.1,.7,.5,.3,6.4,42
22106,2016-03-05 16:00,7.2,174,7.8,1018.8,97,12,12.1,.8,.5,.4,2.5,176
22106,2016-03-05 17:00,6.9,166,7.8,1018.5,94,12.4,12.1,.9,.6,.4,2.6,178
22106,2016-03-05 18:00,8.3,180,8.8,1018.1,90,13.2,12.1,1,.7,.5,2.7,179
22106,2016-03-05 19:00,8.5,173,10.8,1017.9,89,13.4,12.1,1.8,.8,.6,3.8,167
22106,2016-03-05 20:00,8.4,180,8.8,1017.8,88,13.7,12,1.8,1,.7,4.3,184
22106,2016-03-05 21:00,7.9,192,9.8,1017.8,87,14,12,1.6,1,.7,4.3,182
22106,2016-03-05 22:00,7.2,232,7.7,1018.8,91,13.2,12,1.8,1,.7,4.3,152
22106,2016-03-05 23:00,2,186,2.5,1018.4,95,12.6,12,2,1.3,.9,4.9,168
22106,2016-03-06 00:00,2,256,3.2,1018.3,96,12.8,12,1.5,1.1,.8,4.9,144
22106,2016-03-06 01:00,9,188,11.3,1017,94,13.6,12,1.9,1.2,.9,4.6,153
22106,2016-03-06 02:00,7.2,187,9.5,1016.9,93,13.6,12,1.9,1.2,.8,5.3,144
22106,2016-03-06 03:00,11.4,196,13.3,1016,93,13.5,12,2.1,1.4,1,4.9,156
22106,2016-03-06 04:00,11.7,194,13.7,1015.9,93,13.6,12,3,2,1.4,6.4,178
22106,2016-03-06 05:00,9.3,189,10.4,1015.8,94,13.3,12,3,1.9,1.3,6.4,177
22106,2016-03-06 06:00,7.4,187,10.2,1016,95,13.2,12,2.8,1.8,1.3,7.1,181
22106,2016-03-06 07:00,10.2,203,13.5,1015.8,95,13.2,11.9,2.9,2,1.5,6.4,146
22106,2016-03-06 08:00,10.3,202,11.6,1016,94,13.3,11.9,2.7,1.8,1.3,6.4,143
22106,2016-03-06 09:00,9,206,10.5,1016.1,93,13.5,11.8,2.7,1.6,1.1,5.8,130
22106,2016-03-06 10:00,11.7,198,12.2,1016.1,93,13.5,11.8,2.8,1.7,1.2,5.8,133
22106,2016-03-06 11:00,6.9,239,7.7,1017.3,95,13.2,11.8,2,1.7,1.2,5.8,98
22106,2016-03-06 12:00,5.6,210,7.2,1016.9,94,13.3,11.8,2.2,1.7,1.2,6.4,114
22106,2016-03-06 13:00,4.3,202,4.5,1017.1,95,13,11.8,2.9,1.4,1,6.4,39
22106,2016-03-06 14:00,3.6,358,4.2,1016.4,93,12.3,11.8,2.2,1.4,1,6.4,163
22106,2016-03-06 15:00,4,14,5.5,1016.3,94,11.1,11.9,2.2,1.1,.8,5.8,329
22106,2016-03-06 16:00,3.3,17,4.1,1016.3,92,11.4,11.9,1.8,1.2,.9,5.8,323
22106,2016-03-06 17:00,7.3,3,9.2,1016.8,94,10.4,11.9,1.7,1.1,.8,5.3,333
22106,2016-03-06 18:00,6.3,25,8.7,1017.6,77,11,11.8,1.5,1,.7,5.8,321
22106,2016-03-06 19:00,7.6,20,10.1,1018.5,76,10.4,11.8,1.7,1.1,.8,4.9,309
22106,2016-03-06 20:00,7.4,26,7.5,1019.2,75,10.5,11.8,1.6,1,.7,4.6,311
22106,2016-03-06 21:00,6.5,12,7.7,1020,72,10.4,11.9,1.4,1,.7,4.6,197
22106,2016-03-06 22:00,5.7,33,6.5,1020.5,68,10.1,11.8,1.4,1,.7,4.6,134
22106,2016-03-06 23:00,7.5,33,9.3,1020.3,65,10,11.7,1.5,1,.7,4.6,211
22106,2016-03-07 00:00,6.9,33,8,1020.5,66,9.8,11.3,1.5,1,.7,4.6,169
22106,2016-03-07 01:00,5.8,40,7.4,1021,63,9.9,11.2,1.4,1,.7,3.8,181
22106,2016-03-07 02:00,5.9,36,7.8,1020.8,55,9.9,11.1,1.7,1,.7,4.3,177
22106,2016-03-07 03:00,6.2,43,7.3,1020.5,60,9.8,11.1,1.5,.9,.6,4.3,165
22106,2016-03-07 04:00,6.7,46,7.8,1020,56,9.6,11.1,1.3,.9,.6,4.6,192
22106,2016-03-07 05:00,4.6,47,5.7,1020.2,55,9.7,11.1,1.5,.9,.6,4.6,177
22106,2016-03-07 06:00,5.2,41,6.2,1020.4,55,9.6,11.2,1.4,.9,.6,4.6,165
22106,2016-03-07 07:00,4.6,55,5.8,1020.7,58,9.6,11.4,1.2,.7,.5,4.3,150
22106,2016-03-07 08:00,3.3,46,4.4,1021.1,60,9.7,11.6,1.1,.7,.5,4.3,194
22106,2016-03-07 09:00,2.2,76,3.1,1020.8,60,9.9,11.7,1,.7,.5,4.3,171
22106,2016-03-07 10:00,2.2,42,2.4,1021.1,61,10,11.9,1.1,.7,.5,4.3,167
22106,2016-03-07 11:00,1.2,63,1.6,1020.4,50,10.4,12.1,1.1,.7,.5,7.1,108
22106,2016-03-07 12:00,1.8,9,2.8,1020.1,53,10.3,12.3,1.1,.7,.5,4.9,145
22106,2016-03-07 13:00,2,26,2.6,1019.2,52,10.4,12.4,1,.7,.5,6.4,211
22106,2016-03-07 14:00,1.9,15,2.7,1018.5,53,10.6,12.7,.9,.6,.4,4.3,135
22106,2016-03-07 15:00,2.1,65,2.9,1017.7,55,10.5,12.9,1.1,.7,.5,6.4,135
22106,2016-03-07 16:00,3.8,86,4,1017,59,10.5,12.9,.8,.5,.4,5.8,202
22106,2016-03-07 17:00,5.1,107,5.3,1016.5,71,10.3,12.7,.8,.6,.4,6.4,128
22106,2016-03-07 18:00,4.4,124,5,1016.4,72,10.2,12.5,.9,.6,.5,5.8,146
22106,2016-03-07 19:00,3.9,150,4.3,1016.8,74,10.3,12.4,1,.6,.5,4.6,170
22106,2016-03-07 20:00,2.9,185,4,1016.9,76,10.8,12.5,.9,.7,.5,4.9,191
22106,2016-03-07 21:00,4.5,188,4.6,1017.1,77,11,12.5,1,.7,.5,5.3,161
22106,2016-03-07 22:00,6.1,195,6.4,1016.8,78,11.3,12.5,1.1,.7,.5,5.3,141
22106,2016-03-07 23:00,4.6,211,5.6,1017,78,11.4,12.5,1.1,.7,.5,4.9,113
22106,2016-03-08 00:00,6.3,211,7.4,1016.8,78,11.3,12.5,1,.7,.5,4.9,93
22106,2016-03-08 01:00,5.2,208,6.1,1016.7,75,11.3,12.5,1.2,.8,.5,2.6,184
22106,2016-03-08 02:00,4.9,224,5.9,,73,11.3,12.5,1,.7,.5,5.3,44
22106,2016-03-08 03:00,4.7,268,5.1,1016.5,58,12.5,12.5,1,.6,.4,5.3,3
22106,2016-03-08 04:00,3.9,294,4.3,1016.7,62,12.4,12.4,.8,.5,.4,5.3,355
22106,2016-03-08 05:00,6,313,9,1016.8,51,12,12.4,.9,.6,.4,5.8,335
22106,2016-03-08 06:00,6.8,307,7.5,1017.7,55,11.4,12.4,1,.7,.5,5.3,330
22106,2016-03-08 07:00,8.9,302,9,1018,53,11.1,12.4,1.1,.7,.5,3.2,164
22106,2016-03-08 08:00,6.6,289,9.9,1018.8,48,10.7,12.4,1.1,.7,.5,3.4,176
22106,2016-03-08 09:00,8.5,293,10.5,1020.1,50,10.4,12.4,1.2,.8,.6,3.2,179
22106,2016-03-08 10:00,7,296,8.7,1020.5,52,10.2,12.4,1.2,.8,.5,3,207
22106,2016-03-08 11:00,8.1,297,9.4,1021,53,10.2,12.2,1.2,.8,.6,3.4,146
22106,2016-03-08 12:00,6,291,6.7,1021.2,48,10.2,12.1,1.1,.7,.5,3.2,119
22106,2016-03-08 13:00,3.6,294,4.7,1020.2,42,10.2,12.1,1.2,.8,.6,5.3,205
22106,2016-03-08 14:00,1.9,278,2.8,1019.2,41,10.3,12.2,1.4,1,.7,5.8,206
22106,2016-03-08 15:00,2.7,273,3.7,1018.9,36,10.6,12.1,1.2,.8,.6,5.3,180
22106,2016-03-08 16:00,1.8,306,2.1,1018.6,32,10.9,12,1.1,.9,.6,5.3,181
22106,2016-03-08 17:00,3.9,263,4,1019.4,41,10.9,11.7,1.3,1,.7,5.3,200
22106,2016-03-08 18:00,3.8,284,4.1,1019.4,38,11.1,11.6,1.4,.9,.6,5.8,208
22106,2016-03-08 19:00,6.6,277,7.9,1018.9,32,10.9,11.5,1.6,1,.7,6.4,228
22106,2016-03-08 20:00,6.6,293,7,1019.3,26,10.5,11.5,1.5,.9,.7,5.8,246
22106,2016-03-08 21:00,4.8,294,5.2,1019.2,28,10.1,11.5,1.6,1,.7,5.8,257
22106,2016-03-08 22:00,7.1,311,8.2,1019.5,38,9.6,11.5,1.6,.9,.7,6.4,237
22106,2016-03-08 23:00,7.7,312,8.5,1019.6,41,9.2,11.5,1.6,1.1,.8,6.4,254
22106,2016-03-09 00:00,6.2,308,7.4,1020,39,9.1,11.5,1.3,1,.7,5.8,243
22106,2016-03-09 01:00,10,19,11.8,1019.5,70,8.8,11.5,1.8,1,.7,3.6,191
22106,2016-03-09 02:00,9.6,28,12.1,1019.8,68,8.4,11.6,1.9,1.2,.8,3.8,175
22106,2016-03-09 03:00,8.6,30,11.7,1019.7,70,8.1,11.5,1.7,1.2,.9,4.6,169
22106,2016-03-09 04:00,10.4,23,12.2,1019.6,63,7.5,11.5,2.2,1.4,1,4.6,184
22106,2016-03-09 05:00,12.2,17,13.6,1019.6,59,6.8,11.2,1.9,1.4,1,4.6,184
22106,2016-03-09 06:00,10.1,25,11.9,1019.4,63,6.6,11,2.5,1.8,1.3,5.3,165
22106,2016-03-09 07:00,10.9,21,13.1,1019.6,65,6.5,11.1,3.2,1.8,1.3,5.8,154
22106,2016-03-09 08:00,12.1,14,12.9,1020.5,64,6.7,11.1,3.6,2.1,1.5,5.3,171
22106,2016-03-09 09:00,11.4,14,12.5,1020.7,60,6.6,11,3.1,2,1.4,5.8,160
22106,2016-03-09 10:00,11.6,7,14.3,1020.5,58,6.7,11,3.3,1.9,1.3,5.8,172
22106,2016-03-09 11:00,13.1,1,13.7,1020.4,68,6.9,11,3,2.1,1.5,6.4,147
22106,2016-03-09 12:00,12.6,24,14.5,1020.2,77,6.8,11,3.3,2.2,1.5,6.4,160
22106,2016-03-09 13:00,9.5,35,11.6,1019.6,80,6.5,11.1,3.1,2.3,1.7,5.8,153
22106,2016-03-09 14:00,9,33,11.9,1019.1,84,6,11.1,3,1.8,1.3,5.8,160
22106,2016-03-09 15:00,8.6,38,9,1019.6,84,6.1,11.1,2.4,1.9,1.3,5.8,166
22106,2016-03-09 16:00,8.3,44,10.5,1019.5,79,6.2,11.1,2.7,1.9,1.4,5.8,185
22106,2016-03-09 17:00,7.9,31,11,1020.5,81,6.4,11.1,3.3,1.9,1.3,7.1,194
22106,2016-03-09 18:00,7.5,47,8.2,1020.6,77,6.3,11.1,2.9,1.8,1.3,7.1,169
22106,2016-03-09 19:00,6.9,41,8.3,1020.9,76,6.3,11.1,3,1.9,1.4,6.4,182
22106,2016-03-09 20:00,5.7,41,6.1,1021.3,73,6.5,11,2.5,1.9,1.4,7.1,193
22106,2016-03-09 21:00,7.5,17,8.1,1022,83,5.9,11,2.9,2.3,1.7,7.1,204
22106,2016-03-09 22:00,4.8,6,5.8,1022.7,86,5.5,11,3.1,2.1,1.5,6.4,205
22106,2016-03-09 23:00,5.6,28,7.6,1022.5,85,5.5,11,2.7,1.9,1.3,8,177
22106,2016-03-10 00:00,8.4,43,8.9,1022,84,5.4,11.1,2.4,1.8,1.3,7.1,173
22106,2016-03-10 01:00,7.7,31,9.5,1022.5,83,5.7,11.1,2.6,1.9,1.4,7.1,166
22106,2016-03-10 02:00,6.9,37,9,1022.8,82,5.7,11.1,2.7,1.9,1.3,7.1,156
22106,2016-03-10 03:00,8,31,9.5,1022.6,82,5.5,11.1,2.1,1.6,1.2,7.1,167
22106,2016-03-10 04:00,6.1,43,8.4,1022.2,81,5.2,11,3.2,1.8,1.3,7.1,153
22106,2016-03-10 05:00,5.4,50,6.6,1022.2,78,4.9,11,2.5,1.6,1.1,7.1,154
22106,2016-03-10 06:00,6.3,44,6.9,1022.2,79,5.2,10.9,2.4,1.8,1.3,7.1,168
22106,2016-03-10 07:00,3.3,3,5.1,1022.6,88,4,11,2.8,1.5,1.1,5.8,224
22106,2016-03-10 08:00,7.4,9,8.7,1023.4,91,3.6,10.9,2.2,1.6,1.2,5.8,203
22106,2016-03-10 09:00,4.5,353,4.9,1023.4,81,4.2,11,2.5,1.4,1,5.8,205
22106,2016-03-10 10:00,7.7,2,9.1,1023.5,90,3.7,11,2,1.5,1,5.8,236
22106,2016-03-10 11:00,7.4,350,8.5,1023.5,88,3.4,11,2.2,1.4,1,6.4,222
22106,2016-03-10 12:00,7.7,11,11.7,1022.9,84,4.1,11,2.5,1.4,1,6.4,240
22106,2016-03-10 13:00,7.8,21,9,1022.5,78,4.3,11,1.9,1.4,1,5.8,216
22106,2016-03-10 14:00,6.4,37,7.2,1021.8,68,4.7,11,1.8,1.3,.9,6.4,190
22106,2016-03-10 15:00,5.8,44,7.7,1021,70,4.8,11,2,1.3,.9,4.9,146
22106,2016-03-10 16:00,7.9,48,9.1,1021.1,70,5,11,1.6,1.2,.8,4.9,154
22106,2016-03-10 17:00,5.8,44,7.5,1021.4,67,5.2,11,1.8,1.2,.8,5.3,169
22106,2016-03-10 18:00,7.7,27,9,1021.3,71,4.8,10.9,1.8,1.2,.9,5.3,157
22106,2016-03-10 19:00,8.7,24,9.3,1022,73,4.6,11,1.8,1.1,.8,5.3,154
22106,2016-03-10 20:00,6.1,54,7.6,1022.6,69,4.9,11.1,2,1.2,.8,5.8,178
22106,2016-03-10 21:00,5.3,44,6,1023,69,4.6,11.3,1.7,1.1,.8,4.6,139
22106,2016-03-10 22:00,5.1,31,5.2,1023.5,61,4.9,11.5,1.9,1.1,.8,4.6,109
22106,2016-03-10 23:00,3.9,333,4.4,1023.8,57,5,11.7,1.5,1,.7,5.3,196
22106,2016-03-11 00:00,8,314,9.5,1023.5,54,4.8,11.7,1.4,1,.7,4.6,199
22106,2016-03-11 01:00,8.5,304,12.6,1023.3,44,4.1,11.8,1.9,1.2,.8,4.3,158
