지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22106,2015-04-13 03:00,10,30,13.5,1024.2,78,11.7,14,3.9,2.6,1.8,6.4,311
22106,2015-04-13 04:00,8.8,38,11.6,1023.7,79,11.5,14,4.4,2.6,1.8,6.4,113
22106,2015-04-13 05:00,12.8,33,13.6,1022.1,84,11.5,13.9,3.4,2.5,1.8,7.1,118
22106,2015-04-13 06:00,14.1,30,15.1,1021.7,83,11.4,13.9,4,2.5,1.7,7.1,121
22106,2015-04-13 07:00,11.4,30,11.9,1022.2,87,11.2,13.9,4.4,2.8,2,6.4,68
22106,2015-04-13 08:00,11.5,51,12.7,1022.2,84,11.4,13.9,4.3,2.9,2.1,5.8,40
22106,2015-04-13 09:00,13.5,45,14.9,1021.3,77,11.5,13.9,4.8,2.9,2,7.1,141
22106,2015-04-13 10:00,11.8,60,14.3,1021,78,11.4,13.9,4.2,2.5,1.8,7.1,128
22106,2015-04-13 11:00,10.8,61,14.8,1020.5,80,11.3,13.8,5.4,3,2.1,7.1,132
22106,2015-04-13 12:00,14.3,56,15,1018.7,81,11.4,13.8,4.5,2.7,1.9,8,142
22106,2015-04-13 13:00,8.8,54,13.6,1017.8,79,11.7,13.8,5.4,3,2.1,7.1,161
22106,2015-04-13 14:00,14.2,53,15.5,1017.1,85,11.1,13.6,5.1,3,2.1,7.1,163
22106,2015-04-13 15:00,13.7,53,14.2,1015.9,86,11.1,13.5,5.5,3.1,2.2,8,164
22106,2015-04-13 16:00,11.6,51,15.2,1014.8,87,10.8,13.4,6.2,3.9,2.8,8,152
22106,2015-04-13 17:00,10.4,45,13,1014.9,88,10.5,13.7,6.1,3.7,2.6,8,136
22106,2015-04-13 18:00,15,58,15.9,1015,92,10.2,13.7,4.7,3.6,2.5,8,151
22106,2015-04-13 19:00,10.1,58,12.3,1014.3,91,10.6,13.7,5.3,3.5,2.5,9.1,138
22106,2015-04-13 20:00,13.2,45,13.7,1013.3,91,10.7,13.7,6,3.4,2.4,8,159
22106,2015-04-13 21:00,14,42,14.8,1013.5,90,10.7,13.6,5.1,3.5,2.5,8,158
22106,2015-04-13 22:00,11.9,48,14.7,1013.3,91,10.7,13.6,5.1,3.5,2.5,8,159
22106,2015-04-13 23:00,11.9,41,12.5,1012.6,93,10.5,13.5,4.2,3.1,2.2,9.1,172
22106,2015-04-14 00:00,11.6,40,14.8,1011.6,92,10.2,13.5,5.7,3.2,2.3,8,180
22106,2015-04-14 01:00,9.7,37,11.9,1011.4,93,9.9,13.5,4.1,2.7,1.9,8,168
22106,2015-04-14 02:00,10.5,35,10.9,1010.5,92,10.2,13.5,5.5,3.3,2.3,8,174
22106,2015-04-14 03:00,10,25,11.8,1009.7,92,10,13.4,4.5,2.8,2,8,169
22106,2015-04-14 04:00,10.8,24,13.2,1008.7,94,10.1,13.4,5.6,3.2,2.3,8,172
22106,2015-04-14 05:00,12,26,13.5,1008.3,92,10,13.4,3.7,2.9,2.1,8,173
22106,2015-04-14 06:00,12.1,31,15.1,1007.7,90,10.3,13.4,3.4,2.4,1.7,8,166
22106,2015-04-14 07:00,11.3,28,13.8,1007.6,89,10.5,13.4,4.6,2.9,2.1,8,167
22106,2015-04-14 08:00,12.8,26,13.5,1007.5,90,10.7,13.5,4.6,3.1,2.2,5.8,85
22106,2015-04-14 09:00,8.5,17,12.3,1007,92,10.3,13.5,4,2.6,1.8,8,181
22106,2015-04-14 10:00,14.6,344,16.3,1005.4,88,8.7,13.5,5.8,2.7,1.9,6.4,212
22106,2015-04-14 11:00,9.2,337,11.4,1007.5,81,9.8,13.5,3.9,2.6,1.9,6.4,272
22106,2015-04-14 12:00,8.7,359,10.4,1007.1,83,10.1,13.5,3.2,2.2,1.6,6.4,190
22106,2015-04-14 13:00,6.7,10,9.1,1007.8,83,10,13.6,3.7,2.2,1.6,5.8,154
22106,2015-04-14 14:00,6.8,13,9.7,1006.8,83,10.1,13.6,3.6,2,1.4,7.1,191
22106,2015-04-14 15:00,6,15,8.1,1006.8,84,10.1,13.6,2.9,2,1.4,6.4,154
22106,2015-04-14 16:00,4.8,34,8,1006.4,80,10.5,13.6,2.8,1.7,1.2,5.8,70
22106,2015-04-14 17:00,5.2,20,6.7,1005.8,82,10.4,13.6,2.6,1.8,1.3,7.1,121
22106,2015-04-14 18:00,4.8,14,8,1005.9,80,10.1,13.7,3,1.8,1.3,5.3,58
22106,2015-04-14 19:00,2.9,337,3.9,1006,80,10.2,13.7,2.9,1.7,1.2,6.4,18
22106,2015-04-14 20:00,3,72,3.4,1005.7,81,10.5,13.8,2.8,1.7,1.2,6.4,19
22106,2015-04-14 21:00,7.3,26,7.8,1005.6,84,9.9,13.8,3.4,1.8,1.3,6.4,46
22106,2015-04-14 22:00,6.2,27,7.1,1005.7,81,9.8,13.8,2.2,1.3,1,6.4,20
22106,2015-04-14 23:00,6,22,6.8,1005.9,82,9.8,13.7,2.6,1.4,1,6.4,33
22106,2015-04-15 00:00,4.4,21,5.6,1005.7,82,9.7,13.5,2.3,1.2,.9,5.3,58
22106,2015-04-15 01:00,2.5,47,3.7,,79,9.9,13.5,1.8,1.1,.8,5.8,79
22106,2015-04-15 02:00,2.1,350,2.7,1005.6,78,9.9,13.5,1.5,1,.7,5.8,314
22106,2015-04-15 03:00,2.8,333,3.6,1005.6,77,9.9,13.5,1.3,.8,.6,5.3,330
22106,2015-04-15 04:00,6.6,301,7.3,1005.3,74,10.1,13.5,1.3,.9,.6,5.8,324
22106,2015-04-15 05:00,6.7,280,7.7,1005.1,71,9.9,13.5,1.5,.9,.7,5.8,332
22106,2015-04-15 06:00,5.3,267,7.2,1004.8,69,9.9,13.5,1.3,.8,.5,5.8,350
22106,2015-04-15 07:00,5.1,260,7.5,1004.7,66,10.5,13.6,1.3,.9,.6,5.3,355
22106,2015-04-15 08:00,8.7,281,11.1,1005.4,66,10.4,13.6,1.4,.9,.6,3.4,217
22106,2015-04-15 09:00,7.5,278,8.9,1005.9,71,10.2,13.6,1.6,1.1,.8,3.6,204
22106,2015-04-15 10:00,7.3,287,9,1006.5,68,10.2,13.7,1.4,1,.7,3.6,173
22106,2015-04-15 11:00,9.7,278,10.1,1005.9,67,10.9,13.8,1.3,.9,.6,3.2,175
22106,2015-04-15 12:00,9.4,294,10.6,1005.8,67,11.6,13.8,1.6,1.2,.8,3.8,176
22106,2015-04-15 13:00,9.3,299,11.4,1005.9,63,12.4,13.9,2.1,1.1,.8,4,188
22106,2015-04-15 14:00,8.7,284,9.6,1005.9,62,13.4,13.9,1.6,1,.7,4,205
22106,2015-04-15 15:00,4.6,270,6.1,1005.6,59,14.3,14,1.4,1,.7,3.6,201
22106,2015-04-15 16:00,4.8,248,5.6,1005.2,54,15.2,14,1.2,.8,.5,8,98
22106,2015-04-15 17:00,4.2,269,5.1,1005.5,50,16.4,14,.9,.6,.4,8,194
22106,2015-04-15 18:00,3,186,4.8,1005.9,56,16.3,14,1.2,.6,.4,8,225
22106,2015-04-15 19:00,5.2,262,5.8,1006.6,51,17,14,1.1,.7,.5,5.8,238
22106,2015-04-15 20:00,5.4,281,6.4,1007.5,49,17.2,13.9,1.2,.8,.5,7.1,223
22106,2015-04-15 21:00,2.8,254,3.4,1008.6,59,16.4,13.9,1.4,.8,.6,5.3,204
22106,2015-04-15 22:00,5.3,253,5.8,1009.3,56,16.8,13.9,1.6,.9,.7,5.8,190
22106,2015-04-15 23:00,6.4,267,6.7,1009.4,61,16.1,13.9,1.9,1.2,.9,5.8,202
22106,2015-04-16 00:00,5.5,259,6.7,1009.2,57,16.1,13.9,2.2,1.3,.9,5.8,198
22106,2015-04-16 01:00,3.9,242,4.1,1009.4,63,15.4,13.9,1.8,1.1,.8,5.8,202
22106,2015-04-16 02:00,3,219,4.4,1009.2,70,14.6,13.9,1.8,1.1,.8,6.4,206
22106,2015-04-16 03:00,5.5,229,6.7,1009.3,67,14.6,13.9,1.7,1,.7,4.9,190
22106,2015-04-16 04:00,8.6,244,9.1,1008.8,60,14.9,13.9,1.6,1,.7,7.1,174
22106,2015-04-16 05:00,9.4,240,10.5,1008.9,65,14.3,13.8,1.6,1,.7,6.4,169
22106,2015-04-16 06:00,7.4,235,8.5,1008.8,66,14.4,13.8,1.3,.9,.6,5.8,161
22106,2015-04-16 07:00,8.4,216,8.7,1009,65,14.1,13.8,1.3,.9,.6,6.4,184
22106,2015-04-16 08:00,6.2,213,8.6,1009,70,14.1,13.7,1.6,.9,.6,6.4,203
22106,2015-04-16 09:00,7.4,216,8.5,1008.5,74,13.8,13.8,1.6,.9,.6,6.4,199
22106,2015-04-16 10:00,6.7,210,7.8,1008,82,14.1,13.9,1.8,1,.7,4.3,213
22106,2015-04-16 11:00,10,212,12,1007.4,84,14.2,13.7,2.3,1.4,1,4.6,199
22106,2015-04-16 12:00,8.6,207,11,1006.7,81,14.7,13.5,3.1,1.6,1.2,5.8,186
22106,2015-04-16 13:00,11,208,13.9,1005.3,79,15.1,13.2,3.3,1.9,1.3,5.8,179
22106,2015-04-16 14:00,11.3,196,11.8,1004,79,15.2,13.1,3.1,1.8,1.3,5.8,190
22106,2015-04-16 15:00,13,204,14.1,1002.9,79,15.3,13.2,3.4,2,1.4,5.8,181
22106,2015-04-16 16:00,11.5,199,15.9,1001.9,80,15.4,13.2,3.4,2.1,1.5,5.8,181
22106,2015-04-16 17:00,13.5,203,14.6,1000.7,77,15.8,13.2,3.7,2.2,1.6,6.4,182
22106,2015-04-16 18:00,11.1,296,12,1003.7,77,15.5,13.1,3.6,2.2,1.5,5.8,82
22106,2015-04-16 19:00,16,293,18.3,1005.1,68,12.3,13,3.9,2.7,1.9,5.3,159
22106,2015-04-16 20:00,13.7,287,14.8,1005.7,52,12.5,12.8,3.2,1.9,1.4,5.3,145
22106,2015-04-16 21:00,9.1,299,11.4,1008.3,52,11.8,12.8,2.8,1.7,1.2,4,167
22106,2015-04-16 22:00,9,299,12.2,1009.3,59,11.4,12.8,2.7,1.5,1.1,7.1,17
22106,2015-04-16 23:00,8,290,10.8,1010.7,57,11.3,12.8,2.4,1.5,1,6.4,14
22106,2015-04-17 00:00,6.7,281,7.6,1011.7,62,11.5,13,2.3,1.3,.9,6.4,10
22106,2015-04-17 01:00,6.4,281,8.7,1012.3,55,11.2,13.1,1.8,1.2,.8,6.4,358
22106,2015-04-17 02:00,6,285,9.1,1013.1,53,11.3,13.3,1.8,1.2,.9,6.4,347
22106,2015-04-17 03:00,6,291,6.5,1013.2,50,11.1,13.4,1.7,1.1,.8,9.1,195
22106,2015-04-17 04:00,5.6,284,6.8,1013.6,51,11.1,13.4,1.3,1,.7,9.1,181
22106,2015-04-17 05:00,6.5,260,9.1,1013.9,47,11.2,13.4,1.7,.9,.7,8,141
22106,2015-04-17 06:00,6.4,254,7.6,1014.6,53,11.2,13.3,1.5,1,.7,9.1,153
22106,2015-04-17 07:00,7,273,9.2,1015.1,52,11.1,13.2,1.8,1,.7,9.1,188
22106,2015-04-17 08:00,7,277,8.2,1015.9,51,11.1,13.1,1.8,1,.7,9.1,175
22106,2015-04-17 09:00,7.7,264,8.8,1016.6,49,11.5,13.1,1.5,1,.7,8,75
22106,2015-04-17 10:00,5.8,255,6.8,1016.8,47,11.8,13.1,1.6,.9,.7,8,29
22106,2015-04-17 11:00,5.9,228,7.8,1017.3,46,12.6,13.1,1.4,.9,.6,8,54
22106,2015-04-17 12:00,5.4,235,6.2,1016.8,50,13,13.2,1.5,1,.7,9.1,336
22106,2015-04-17 13:00,5.8,200,6,1016.4,56,13.6,13.2,1.2,.8,.6,8,353
22106,2015-04-17 14:00,7.9,195,9.8,1015.5,56,13.6,13.3,1.4,.9,.6,8,1
22106,2015-04-17 15:00,10.3,201,10.8,1015,62,13.7,13.3,1.6,1.1,.8,9.1,353
22106,2015-04-17 16:00,10.3,200,10.8,1013.9,64,13.8,13.3,1.8,1.1,.8,4.3,111
22106,2015-04-17 17:00,10.5,197,12.2,1013.8,60,14,13.4,2,1.3,.9,4.6,103
22106,2015-04-17 18:00,11.7,195,12.6,1013.6,60,14.1,13.3,3,1.6,1.2,4.9,109
22106,2015-04-17 19:00,9.2,190,10,1013.6,62,14,13.2,2.4,1.6,1.1,4.9,98
22106,2015-04-17 20:00,9.6,208,11.8,1013.8,60,14.2,13.2,2.5,1.6,1.1,4.9,97
22106,2015-04-17 21:00,8.9,195,10.1,1014.9,68,14,13.1,2.1,1.5,1.1,5.3,97
22106,2015-04-17 22:00,7.1,207,9.4,1015.8,74,13.8,13.1,2.2,1.4,1,5.3,83
22106,2015-04-17 23:00,6.2,227,8.3,1016.4,62,14.6,13.2,2.5,1.4,1,5.3,156
22106,2015-04-18 00:00,9.6,249,10.1,1016.3,53,14.8,13.2,2,1.2,.9,5.3,104
22106,2015-04-18 01:00,10.2,246,10.7,1016.9,50,14.8,13.2,1.9,1.1,.8,9.1,277
22106,2015-04-18 02:00,6.2,234,7.8,1016.8,51,14.2,13.2,1.7,1.1,.8,8,304
22106,2015-04-18 03:00,6,250,7,1016.5,60,13.7,13.3,1.4,.9,.7,8,262
22106,2015-04-18 04:00,4.1,263,4.6,1016.8,63,13.4,13.3,1.2,.8,.6,8,238
22106,2015-04-18 05:00,7.2,249,7.5,1016.6,67,13.1,13.2,1.2,.8,.6,8,233
22106,2015-04-18 06:00,7.3,250,7.9,1016.4,59,13.7,13.2,1.1,.7,.5,8,241
22106,2015-04-18 07:00,5.3,247,5.5,1017.2,64,12.9,13.2,1.1,.8,.5,8,227
22106,2015-04-18 08:00,1.4,230,1.9,1018,69,13,13.2,.9,.6,.4,8,205
22106,2015-04-18 09:00,3.7,236,5.1,1017.8,66,12.9,13.2,.9,.6,.4,8,248
22106,2015-04-18 10:00,4.4,216,5,1018.1,65,13.1,13.2,1,.7,.5,8,297
22106,2015-04-18 11:00,4.1,216,5.2,1018.1,63,13.9,13.3,1,.7,.5,8,6
22106,2015-04-18 12:00,4.5,200,5,1017.1,69,14,13.4,.9,.6,.4,2.9,150
22106,2015-04-18 13:00,6.5,191,7.5,1016.7,62,14.3,13.5,.9,.6,.4,2.7,182
22106,2015-04-18 14:00,6.1,190,7.7,1015.9,73,14.1,13.5,1.1,.8,.5,2.8,174
22106,2015-04-18 15:00,7.3,189,7.6,1014.9,70,14.3,13.4,1.1,.8,.5,3.2,176
22106,2015-04-18 16:00,8.8,198,10.3,1014,76,14.3,13.5,1.4,.9,.6,3.2,182
22106,2015-04-18 17:00,8.6,200,10.9,1013.1,81,14.2,13.5,1.2,.9,.6,3.6,137
22106,2015-04-18 18:00,6.7,191,7.9,1013.1,79,14,13.4,1.3,.9,.6,3.8,127
22106,2015-04-18 19:00,5.7,193,6.3,1013.3,78,14.2,13.4,1.3,.8,.5,4,107
22106,2015-04-18 20:00,6.5,202,6.9,1013.5,73,14.5,13.4,1.2,.8,.6,3.8,109
22106,2015-04-18 21:00,6.2,190,6.4,1014.3,74,14.5,13.4,1.3,.9,.6,4,126
22106,2015-04-18 22:00,3.7,184,4.3,1015.3,69,14.7,13.4,1.1,.7,.5,3.6,145
22106,2015-04-18 23:00,9.4,197,9.7,1014.3,66,14.1,13.4,1,.7,.5,3.4,161
22106,2015-04-19 00:00,9.1,209,10.4,1014.2,78,12.9,13.3,1.5,1,.7,4,167
22106,2015-04-19 01:00,8,195,8.3,1013.9,87,12.1,13.3,1.3,.9,.6,4.3,166
22106,2015-04-19 02:00,7.5,204,8.2,1013,82,13,13.3,1.1,.7,.5,3,179
22106,2015-04-19 03:00,4.9,204,7.6,1013,91,13.3,13.3,1.3,.8,.6,3.8,153
22106,2015-04-19 04:00,5.1,219,5.8,1012.4,90,12.9,13.3,1.1,.7,.5,3.6,143
22106,2015-04-19 05:00,3.9,211,5.6,1012.2,89,12.8,13.2,.8,.5,.4,3.2,122
22106,2015-04-19 06:00,4.6,192,5.7,1011.7,93,12.9,13.2,.8,.5,.4,3.4,193
22106,2015-04-19 07:00,4.7,192,5,1011.7,96,13.1,13.2,.9,.6,.4,3.4,228
22106,2015-04-19 08:00,6.1,186,7.8,1011.7,96,13.5,13.3,1.1,.7,.5,3.6,179
22106,2015-04-19 09:00,5.3,188,5.9,1011.4,96,13.7,13.3,1.1,.7,.5,2.9,185
22106,2015-04-19 10:00,4.9,182,6.5,1011.3,97,13.7,13.3,.8,.6,.4,3,154
22106,2015-04-19 11:00,3.1,180,3.6,1010.9,98,13.6,13.3,.8,.5,.3,3.8,176
22106,2015-04-19 12:00,1.8,157,1.9,1010.5,98,13.6,13.4,.6,.4,.3,8,24
22106,2015-04-19 13:00,2.1,173,2.2,1009.5,98,13.9,13.4,.6,.4,.3,8,38
22106,2015-04-19 14:00,3.2,184,3.6,1008.7,99,14.1,13.4,.7,.4,.3,4.3,160
22106,2015-04-19 15:00,6.9,175,7.5,1007.9,99,14.5,13.3,1.1,.8,.6,4.3,182
22106,2015-04-19 16:00,6.3,167,7.3,1006.9,98,14.4,13.3,1.3,.8,.5,4.3,176
22106,2015-04-19 17:00,2.4,158,3.1,1006.8,99,14.3,13.3,.9,.7,.5,4.3,143
22106,2015-04-19 18:00,8.2,24,8.9,1006.8,99,11.1,13.3,1.7,1,.7,3.4,205
22106,2015-04-19 19:00,8.4,17,8.6,1006.2,97,11.7,13.3,1.5,1,.7,3.6,179
22106,2015-04-19 20:00,7.7,16,11.8,1005.7,96,11,13.3,1.8,1.1,.8,4,169
22106,2015-04-19 21:00,11.3,17,12.6,1006.4,94,11,13.3,1.9,1.3,.9,4.3,166
22106,2015-04-19 22:00,9.5,15,12.5,1006.1,95,11.2,13.2,2.4,1.5,1.1,4.6,153
22106,2015-04-19 23:00,11.7,17,13.9,1006,95,11.5,13.2,2.4,1.6,1.1,5.3,154
22106,2015-04-20 00:00,11.9,17,12.3,1005.2,95,11.1,13.2,2.7,1.6,1.1,4.9,156
22106,2015-04-20 01:00,12.8,11,13.4,1004.6,94,11.5,13.2,2.9,2,1.4,5.8,156
22106,2015-04-20 02:00,15.1,15,15.8,1003.2,92,11.6,13.1,3.8,2.4,1.7,6.4,162
22106,2015-04-20 03:00,12.2,5,16.7,1001.8,96,11.1,13.1,4.2,2.9,2,7.1,163
22106,2015-04-20 04:00,16,11,16.7,1001.1,90,11.8,13,4.9,2.6,1.8,7.1,166
22106,2015-04-20 05:00,16.2,6,18.3,1001.7,87,11.8,13,5.3,3.1,2.2,7.1,171
22106,2015-04-20 06:00,14.9,1,17.6,1001.8,86,12,13,4.4,3.1,2.2,7.1,172
22106,2015-04-20 07:00,15.3,4,18.5,1002.2,87,11.6,12.9,5.3,3.6,2.6,7.1,158
22106,2015-04-20 08:00,15.9,3,17.3,1002.8,87,11.4,12.9,6,3.8,2.7,8,167
22106,2015-04-20 09:00,20.6,3,21.8,1002.7,88,11.2,12.9,6.7,3.6,2.6,8,162
22106,2015-04-20 10:00,15.9,8,19.2,1003,87,11.1,12.8,7.5,4.1,2.9,8,160
22106,2015-04-20 11:00,15.3,12,19.7,1003.7,86,10.8,12.6,6.9,4.3,3,8,163
22106,2015-04-20 12:00,17,7,21.3,1004.1,86,10.8,12.5,6.7,4.1,2.9,8,158
22106,2015-04-20 13:00,16.2,14,18.4,1004.6,89,10.5,12.5,5.5,3.7,2.6,8,163
22106,2015-04-20 14:00,16.9,9,19.7,1005,85,10.4,12.5,6.1,3.5,2.5,8,164
22106,2015-04-20 15:00,11.6,18,14.4,1006.5,85,10.6,12.4,5,3.3,2.4,8,157
22106,2015-04-20 16:00,11.7,18,14.5,1007.3,81,10.5,12.4,5,3.2,2.3,9.1,183
22106,2015-04-20 17:00,9.2,18,12,1007.8,79,10.5,12.5,5.2,3.2,2.3,8,177
22106,2015-04-20 18:00,10.9,19,11.7,1007.9,79,10.7,12.4,4.3,3,2.1,9.1,199
22106,2015-04-20 19:00,10.3,22,12.2,1008.6,81,10.6,12.5,3.5,2.4,1.7,8,193
22106,2015-04-20 20:00,11.4,19,12.2,,77,10.6,12.5,3.7,2.6,1.8,8,178
22106,2015-04-20 21:00,9.7,22,10.4,1010.6,77,10.5,12.4,4,2.5,1.8,7.1,183
22106,2015-04-20 22:00,7.5,28,9,1011.8,78,10.5,12.4,3.7,2.3,1.6,8,199
22106,2015-04-20 23:00,5.7,39,7,1012.2,77,10.4,12.4,3.4,2.1,1.5,9.1,195
22106,2015-04-21 00:00,4,27,5.6,1012.8,77,10.6,12.4,2.9,1.9,1.3,7.1,213
22106,2015-04-21 01:00,3.1,33,4,,79,10.6,12.4,3.7,2.2,1.6,9.1,234
22106,2015-04-21 02:00,2.5,22,2.8,1013.3,78,10.4,12.5,2.5,1.7,1.2,8,265
22106,2015-04-21 03:00,1.9,42,2.2,1013.2,79,10.4,12.6,2.8,1.6,1.2,8,316
22106,2015-04-21 04:00,1.1,68,1.4,1013.5,79,10.5,12.5,2.8,1.8,1.2,8,309
22106,2015-04-21 05:00,.1,352,1.3,1013.8,79,10.3,12.5,2.4,1.5,1.1,9.1,304
22106,2015-04-21 06:00,1,195,1.1,1014,81,10.4,12.5,2.2,1.5,1,8,267
22106,2015-04-21 07:00,2.6,250,3.2,1014.5,83,10.7,12.4,2.4,1.4,1,9.1,325
22106,2015-04-21 08:00,3.8,239,4.6,1015.1,87,11,12.5,2.7,1.6,1.1,9.1,353
22106,2015-04-21 09:00,4.3,234,5,1015.6,85,10.6,12.6,2.3,1.3,.9,7.1,353
22106,2015-04-21 10:00,4.3,235,4.5,1016.2,82,10.8,12.6,2.3,1.2,.9,7.1,2
22106,2015-04-21 11:00,3.7,223,4.4,1016.2,79,11.6,12.7,1.9,1.2,.9,8,359
22106,2015-04-21 12:00,3.3,197,5.1,1016,76,12.2,12.7,1.9,1.1,.8,8,10
22106,2015-04-21 13:00,6.4,191,6.7,1015.5,74,12.9,13,1.9,1.2,.8,8,18
22106,2015-04-21 14:00,5.2,186,6.5,1015.3,72,13.2,13.3,1.7,1,.7,6.4,31
22106,2015-04-21 15:00,6.8,192,7.7,1015.1,75,13.3,13.6,1.5,1,.7,8,20
22106,2015-04-21 16:00,8.5,192,9.4,1014.5,75,13.4,13.5,1.4,1,.7,8,14
22106,2015-04-21 17:00,6.2,198,8.4,1014.2,75,13.6,13.6,1.8,1,.7,9.1,353
22106,2015-04-21 18:00,9.9,204,11.2,1014.5,76,13.7,13.6,1.8,1.2,.8,7.1,3
22106,2015-04-21 19:00,10.2,202,12.5,1014.5,76,13.7,13.5,2.4,1.4,1,8,23
22106,2015-04-21 20:00,9.2,194,11.9,1014.6,71,13.8,13.5,2.2,1.3,.9,4.3,169
22106,2015-04-21 21:00,9.4,202,10,1015.6,71,13.9,13.5,2,1.4,1,3.8,153
22106,2015-04-21 22:00,7.9,199,9.8,1016.1,71,13.9,13.4,1.9,1.3,.9,4.3,161
22106,2015-04-21 23:00,6.7,210,9.3,1016.2,66,14.2,13.3,1.8,1.1,.8,3.8,146
22106,2015-04-22 00:00,6.6,205,8.6,1016.2,75,13.9,13.2,1.5,.9,.7,4,144
22106,2015-04-22 01:00,6,216,6.5,1016.2,78,13.8,13.2,1.3,.9,.6,3.4,132
22106,2015-04-22 02:00,3.1,214,4.1,1016,79,13.8,13.2,1.3,.7,.5,3.6,154
22106,2015-04-22 03:00,4.2,222,4.3,1015.5,77,13.8,13.2,1.2,.7,.5,3.6,131
22106,2015-04-22 04:00,4.6,231,4.9,1015.6,78,13.8,13.2,.9,.6,.4,8,335
22106,2015-04-22 05:00,4.5,233,4.7,1015.5,74,14,13.1,.8,.5,.4,8,6
22106,2015-04-22 06:00,4.8,226,5.3,1015.7,81,13.5,13,.9,.5,.4,8,5
22106,2015-04-22 07:00,3.5,241,5.1,1016.3,76,13.6,12.9,.9,.6,.4,7.1,25
22106,2015-04-22 08:00,3.5,237,4.9,1016.8,76,13.4,12.7,1.1,.6,.4,8,353
22106,2015-04-22 09:00,4.4,268,4.7,1016.9,61,13.9,12.7,.9,.6,.4,8,338
22106,2015-04-22 10:00,3.1,239,3.9,1016.8,64,14,12.7,.9,.6,.4,7.1,82
22106,2015-04-22 11:00,2.8,260,3.1,1016.8,69,14,13,1.1,.6,.4,7.1,28
22106,2015-04-22 12:00,1.8,222,2,1016.4,71,14.4,13.4,.9,.6,.4,7.1,24
22106,2015-04-22 13:00,3.4,210,3.5,1016,67,15.2,13.8,.8,.6,.4,7.1,53
22106,2015-04-22 14:00,5.3,195,5.7,1015.4,71,15.2,14,.8,.5,.3,7.1,41
22106,2015-04-22 15:00,6.5,192,7,1015,73,15.2,14.2,.8,.5,.4,7.1,45
22106,2015-04-22 16:00,5.8,194,6.3,1015,77,15.1,14,.9,.6,.4,2.8,180
22106,2015-04-22 17:00,6.6,204,7.9,1014.9,74,15.1,14,1.1,.6,.4,2.9,224
22106,2015-04-22 18:00,6.6,208,7.1,1015.2,75,15.1,13.8,1.1,.8,.5,3.2,177
22106,2015-04-22 19:00,2.5,233,4.3,1015.3,77,14.8,13.6,1,.6,.4,3.4,139
22106,2015-04-22 20:00,5.2,352,5.7,1016.4,87,13.6,13.4,.7,.5,.3,3.4,55
22106,2015-04-22 21:00,6,338,6.5,1017.1,86,13.6,13.3,1,.6,.4,7.1,268
22106,2015-04-22 22:00,4.5,23,5.1,1018.1,88,13.6,12.9,1.1,.7,.5,3.8,163
22106,2015-04-22 23:00,3.9,6,4.3,1019,84,13.5,12.8,.9,.6,.5,3.6,140
22106,2015-04-23 00:00,2.4,333,3,1019.6,88,13.2,12.8,.9,.5,.4,3.8,320
22106,2015-04-23 01:00,2.8,324,3.1,1020.3,83,13,12.8,.8,.5,.3,3.2,220
22106,2015-04-23 02:00,3.6,286,3.7,1020.3,75,13.2,12.8,.5,.4,.3,7.1,232
22106,2015-04-23 03:00,2.1,273,2.1,1020.4,76,13,12.9,.6,.4,.3,7.1,180
22106,2015-04-23 04:00,2.4,291,3,1020.1,79,13,12.9,.5,.3,.2,8,198
22106,2015-04-23 05:00,3.4,264,4.1,1020.1,75,13.2,12.9,.5,.3,.2,7.1,45
22106,2015-04-23 06:00,3.5,270,4.7,1020.4,71,13.4,12.9,.5,.3,.2,7.1,0
22106,2015-04-23 07:00,4.3,252,5.2,1020.8,72,13.2,12.9,.5,.3,.2,2.2,181
22106,2015-04-23 08:00,6.6,264,7.1,1021.1,73,13.3,12.9,1,.6,.4,2.6,196
22106,2015-04-23 09:00,5,255,6.6,1021,69,13.3,13,1,.7,.5,2.9,170
22106,2015-04-23 10:00,5.1,249,6.7,1020.9,68,13.7,13,1,.6,.4,3.4,186
22106,2015-04-23 11:00,4.2,248,4.9,1020.9,71,14.1,13.1,.9,.6,.4,3.2,197
22106,2015-04-23 12:00,4.8,230,5.6,1020.6,69,14.7,13.2,.8,.5,.4,2.8,189
22106,2015-04-23 13:00,6,207,6.4,1019.8,76,14.6,13.3,.8,.5,.3,5.3,145
22106,2015-04-23 14:00,7.4,205,7.6,1019,74,14.9,13.3,1,.6,.4,2.7,182
22106,2015-04-23 15:00,6.9,206,9,1018.2,62,15.4,13.3,1.1,.7,.5,2.7,184
22106,2015-04-23 16:00,10.1,216,11.3,1017.4,63,15.5,13.2,1.3,.9,.6,3.2,177
22106,2015-04-23 17:00,8.9,204,11,1016.8,67,15.3,13.1,1.7,1,.7,3.8,155
22106,2015-04-23 18:00,7.7,214,9.9,1016.7,69,15.2,12.9,1.9,1.1,.8,4.3,160
22106,2015-04-23 19:00,7.3,199,8.8,1016.4,74,15,12.9,1.7,1.2,.8,4.6,161
22106,2015-04-23 20:00,5.5,202,6.4,1016.4,78,14.8,12.9,1.9,1.2,.8,4.9,137
